"","x","y","drive"
"53856",387.2,613.3,102
"53857",407.1,619.7,102
"53858",426.7,626.7,102
"53859",446.2,633.9,102
"53860",465.4,641.6,102
"53861",485.4,650.2,102
"53862",505.1,659.2,102
"53863",523.5,668.3,102
"53864",542.5,678.9,102
"53865",560.1,689.2,102
"53866",578.4,700.7,102
"53867",595.5,712.1,102
"53868",612.3,724.1,102
"53869",627.7,735.8,102
"53870",1028.6,1200.5,102
"53871",1026.1,1227.8,102
"53872",1028.9,1243.5,102
"53873",1032.8,1257.2,102
"53874",1037.9,1270.9,102
"53875",1042.8,1285.1,102
"53876",1047.5,1299.8,102
"53877",1052.2,1314.3,102
"53878",1056.1,1327.9,102
"53879",1060.4,1340.8,102
"53880",1063.9,1353,102
"53881",1067.4,1364.9,102
"53882",1070.6,1375.3,102
"53883",1073.6,1383.5,102
"53884",1077.7,1390,102
"53885",1079.4,1393.7,102
"53886",1079.8,1395.3,102
"53887",1080.7,1396,102
"53888",1079.9,1395.1,102
"53889",1079.9,1395.2,102
"53890",1080,1395.1,102
"53891",1080.2,1394.6,102
"53892",1080.3,1394.5,102
"53893",1080.4,1394.3,102
"53894",1080.6,1393.9,102
"53895",1080.7,1393.8,102
"53896",1080.7,1393.7,102
"53897",1079.9,1393,102
"53898",1079.9,1392.9,102
"53899",1080,1392.8,102
"53900",1079.9,1392.9,102
"53901",1079.9,1393,102
"53902",1079.9,1392.9,102
"53903",1079.9,1392.9,102
"53904",1079.9,1392.9,102
"53905",1080,1392.8,102
"53906",1080,1392.8,102
"53907",1080,1392.8,102
"53908",1080,1392.8,102
"53909",1079.9,1392.9,102
"53910",1081.6,1394.5,102
"53911",1082.9,1396.7,102
"53912",1086.1,1400,102
"53913",1091.5,1404.3,102
"53914",1096.3,1407.1,102
"53915",1103.8,1409.8,102
"53916",1111.9,1411.5,102
"53917",1119.7,1411.6,102
"53918",1129.3,1410.6,102
"53919",1140.7,1408.9,102
"53920",1151.8,1405.5,102
"53921",1163.7,1400.6,102
"53922",1176.2,1394.8,102
"53923",1189.1,1388.3,102
"53924",1201.8,1382.1,102
"53925",1214.5,1375.8,102
"53926",1228.6,1369.4,102
"53927",1243.1,1362.4,102
"53928",1257.8,1354.9,102
"53929",1273.6,1347.9,102
"53930",1288.6,1340.2,102
"53931",1304.8,1332.2,102
"53932",1321.5,1323.9,102
"53933",1338.1,1315.4,102
"53934",1354.9,1306.8,102
"53935",1370.6,1297.6,102
"53936",1386.5,1288.1,102
"53937",1401.6,1277.7,102
"53938",1417.9,1267.7,102
"53939",1433.3,1256.8,102
"53940",1447.9,1245,102
"53941",1462.7,1233.1,102
"53942",1477.5,1220.9,102
"53943",1491.3,1208.2,102
"53944",1505.3,1195.2,102
"53945",1518.4,1181.6,102
"53946",1532.5,1168.6,102
"53947",1544.6,1154.4,102
"53948",1556.6,1140.3,102
"53949",1568.3,1126.5,102
"53950",1578.9,1113,102
"53951",1588.7,1100.2,102
"53952",1597.1,1088,102
"53953",1604.7,1076.9,102
"53954",1611.5,1067.3,102
"53955",1616.5,1058.7,102
"53956",1620.3,1052,102
"53957",1623,1047.3,102
"53958",1624.6,1044.7,102
"53959",1625.4,1043.3,102
"53960",1625.8,1042.6,102
"53961",1626,1042.2,102
"53962",1626.4,1041.6,102
"53963",1627.2,1040.2,102
"53964",1628.8,1037.4,102
"53965",1630.2,1032.6,102
"53966",1632.9,1027.9,102
"53967",1634.9,1022.2,102
"53968",1636.5,1014.7,102
"53969",1636.5,1005.7,102
"53970",1634.5,995.7,102
"53971",1632.6,985.4,102
"53972",1634.2,975.9,102
"53973",1636.3,965.2,102
"53974",1642.8,956.3,102
"53975",1650.2,947.9,102
"53976",1658.8,940,102
"53977",1666.4,931.1,102
"53978",1671.4,920.2,102
"53979",1675.7,908.1,102
"53980",1680.7,895,102
"53981",1685,880.7,102
"53982",1689.6,865.9,102
"53983",1694.4,850.7,102
"53984",1698.5,834.2,102
"53985",1704,817.9,102
"53986",1709.6,801.5,102
"53987",1715.2,784.8,102
"53988",1720,767.3,102
"53989",1725.9,750.3,102
"53990",1732,732.8,102
"53991",1737.2,714.6,102
"53992",1743.6,696.7,102
"53993",1750.1,678.5,102
"53994",1756.9,659.7,102
"53995",1764.2,640.1,102
"53996",1771.9,620,102
"53997",1779.7,599.5,102
"53998",1787.5,579.2,102
"53999",1796.3,559.2,102
"54000",1803,538.3,102
"54001",1811.7,518.7,102
"54002",1820.1,499.4,102
"54003",1827.5,479.8,102
"54004",1835.8,460.9,102
"54005",1842.7,441.8,102
"54006",1850.6,423.6,102
"54007",1857.5,404.7,102
"54008",1864.4,385.9,102
"54009",1871.2,367.2,102
"54010",1877.2,347.6,102
"54011",1884.2,328.6,102
"54012",1891.1,309.7,102
"54013",1897.1,290.2,102
"54014",1904.2,271,102
"54015",1911.1,251.9,102
"54016",1917.3,232.3,102
"54017",1923.4,212.4,102
"54018",1930.5,193.2,102
"54019",1936.7,173.3,102
"54020",1943.8,154.1,102
"54021",1950.8,135,102
"54022",1956.7,115.7,102
"54023",1963.3,97.4,102
"54024",1969.8,79.1,102
"54025",1976.5,60.7,102
"54026",1984.1,42.9,102
"54027",1990.9,24.3,102
"54028",1998.7,6.2,102
"54029",2006.4,-11.9,102
"54030",2013,-30.2,102
"54031",2020.4,-47.8,102
"54032",2026.9,-65.8,102
"54033",2033.1,-83.4,102
"54034",2038.3,-101.5,102
"54035",2043.4,-119.6,102
"54036",2047.4,-137.9,102
"54037",2051.4,-156.2,102
"54038",2056.3,-173.9,102
"54039",2061,-191.2,102
"54040",2065.5,-208.1,102
"54041",2070.8,-224.1,102
"54042",2075.8,-239.7,102
"54043",2080.7,-255,102
"54044",2086.4,-269.6,102
"54045",2092.1,-283.9,102
"54046",2097.8,-298.4,102
"54047",2103.5,-313,102
"54048",2109.3,-327.5,102
"54049",2114.8,-341.7,102
"54050",2120.1,-355.4,102
"54051",2126.1,-368,102
"54052",2130.6,-380.7,102
"54053",2136,-392.3,102
"54054",2140.3,-404.2,102
"54055",2145.5,-415.5,102
"54056",2149.6,-427.4,102
"54057",2155,-438.8,102
"54058",2159.5,-451.1,102
"54059",2165,-463,102
"54060",2169.7,-475.7,102
"54061",2175.4,-487.8,102
"54062",2180.8,-499.6,102
"54063",2185.3,-511.9,102
"54064",2190.8,-523.8,102
"54065",2196.4,-535.7,102
"54066",2202,-547.8,102
"54067",2207.7,-560,102
"54068",2214.7,-572.1,102
"54069",2221,-585.3,102
"54070",2227.5,-599,102
"54071",2233,-613.1,102
"54072",2239.5,-626.8,102
"54073",2244.9,-640.6,102
"54074",2249,-654.7,102
"54075",2254,-667.7,102
"54076",2257.7,-681.1,102
"54077",2260.5,-694.9,102
"54078",2262.8,-708.2,102
"54079",2263.8,-721.3,102
"54080",2264.6,-733.8,102
"54081",2264.7,-745.3,102
"54082",2265.1,-755.1,102
"54083",2265.6,-762.7,102
"54084",2266.4,-768.6,102
"54085",2266.5,-773.3,102
"54086",2267.2,-776.6,102
"54087",2267.6,-779.6,102
"54088",2267.7,-782.2,102
"54089",2267.7,-784.4,102
"54090",2268.8,-786.2,102
"54091",2269.1,-789.1,102
"54092",2269.8,-792.5,102
"54093",2269.5,-796.4,102
"54094",2270.8,-798.8,102
"54095",2271.2,-801.6,102
"54096",2271.2,-803.9,102
"54097",2271,-805.7,102
"54098",2271.5,-806.7,102
"54099",2272.3,-808,102
"54100",2271.6,-811.4,102
"54101",2272.6,-815.4,102
"54102",2274,-820.1,102
"54103",2275.3,-824.6,102
"54104",2276.5,-828.9,102
"54105",2277.7,-833.2,102
"54106",2278.7,-837.1,102
"54107",2279.4,-840.7,102
"54108",2280.3,-844.4,102
"54109",2281.4,-848.6,102
"54110",2282.8,-853.4,102
"54111",2284.2,-858,102
"54112",2285.4,-862.5,102
"54113",2287.4,-865.8,102
"54114",2288.3,-869.7,102
"54115",2289.3,-873.7,102
"54116",2291.3,-877,102
"54117",2292.2,-880.9,102
"54118",2294,-884,102
"54119",2294.7,-887.4,102
"54120",2296,-889.6,102
"54121",2296.7,-890.9,102
"54122",2296.9,-891.2,102
"54123",2296.8,-891.1,102
"54124",2296.8,-891.1,102
"54125",2296.7,-890.9,102
"54126",2296.7,-890.9,102
"54127",2296.7,-890.8,102
"54128",2296.6,-890.8,102
"54129",2296.6,-890.6,102
"54130",2296.6,-890.6,102
"54131",2296.5,-890.5,102
"54132",2296.5,-890.5,102
"54133",2296.4,-890.4,102
"54134",2296.4,-890.3,102
"54135",2296.4,-890.3,102
"54136",2296.3,-890.2,102
"54137",2296.3,-890.2,102
"54138",2296.2,-890.1,102
"54139",2296.2,-890.1,102
"54140",2296.2,-890.1,102
"54141",2296.2,-890,102
"54142",2296.2,-890,102
"54143",2296.1,-889.9,102
"54144",2296.1,-889.9,102
"54145",2296.1,-889.9,102
"54146",2296.1,-889.8,102
"54147",2296.1,-889.8,102
"54148",2296.1,-889.8,102
"54149",2296,-889.7,102
"54150",2296,-889.7,102
"54151",2296,-889.7,102
"54152",2296,-889.7,102
"54153",2296,-889.6,102
"54154",2296,-889.6,102
"54155",2296,-889.6,102
"54156",2296,-889.6,102
"54157",2296.4,-890.4,102
"54158",2297.8,-893,102
"54159",2299.1,-897.4,102
"54160",2301.6,-901.8,102
"54161",2305.1,-905.5,102
"54162",2309.9,-907.2,102
"54163",2317.1,-906.1,102
"54164",2324.2,-902.6,102
"54165",2332.9,-897.4,102
"54166",2341.3,-891.7,102
"54167",2349.8,-886.1,102
"54168",2359.3,-880,102
"54169",2369,-874.2,102
"54170",2379.5,-867.7,102
"54171",2390.4,-861.6,102
"54172",2402.7,-855.9,102
"54173",2414.5,-851.5,102
"54174",2426.4,-847.2,102
"54175",2440.4,-842,102
"54176",2455.4,-838.6,102
"54177",2469.6,-833.9,102
"54178",2483.6,-828.6,102
"54179",2496.8,-824.3,102
"54180",2511,-819.4,102
"54181",2524.5,-815.8,102
"54182",2538.8,-811.2,102
"54183",2552.2,-807.2,102
"54184",2566.5,-802.6,102
"54185",2579.9,-798.8,102
"54186",2593.3,-794.6,102
"54187",2605.7,-791.2,102
"54188",2620,-786.7,102
"54189",2634.7,-782.8,102
"54190",2650.3,-777.9,102
"54191",2663.6,-773.9,102
"54192",2679.2,-769.1,102
"54193",2693.5,-764.7,102
"54194",2707,-760.8,102
"54195",2722.5,-755.9,102
"54196",2738.2,-751.3,102
"54197",2753.8,-746.6,102
"54198",2770.3,-741.3,102
"54199",2787.4,-736.9,102
"54200",2805,-733.4,102
"54201",2823.4,-728.8,102
"54202",2840.6,-724.8,102
"54203",2856.7,-720.8,102
"54204",2873.6,-716,102
"54205",2888.4,-712.3,102
"54206",2902.2,-708.9,102
"54207",2916.8,-704.9,102
"54208",2929.4,-701.9,102
"54209",2941.9,-698.7,102
"54210",2954.3,-695.4,102
"54211",2965.6,-692.2,102
"54212",2975.7,-689.6,102
"54213",2985.8,-686.8,102
"54214",2993.7,-684.8,102
"54215",3001.6,-682.6,102
"54216",3008.3,-680.8,102
"54217",3012.7,-679.6,102
"54218",3015.1,-679,102
"54219",3016.2,-678.8,102
"54220",3016.2,-678.8,102
"54221",3016.2,-678.8,102
"54222",3016.2,-678.7,102
"54223",3016.2,-678.7,102
"54224",3016.1,-678.6,102
"54225",3017.2,-678.3,102
"54226",3019.4,-677.7,102
"54227",3021.7,-677.3,102
"54228",3025.1,-676.4,102
"54229",3029.5,-675.2,102
"54230",3033,-674.3,102
"54231",3036.5,-673.6,102
"54232",3040.8,-672.1,102
"54233",3045.3,-670.9,102
"54234",3048.7,-670.1,102
"54235",3052,-669.2,102
"54236",3054.4,-668.9,102
"54237",3058.8,-667.5,102
"54238",3063.3,-666.3,102
"54239",3070,-664.4,102
"54240",3076.6,-662.4,102
"54241",3083.2,-660.4,102
"54242",3089.9,-658.4,102
"54243",3096.5,-656.5,102
"54244",3105.2,-653.7,102
"54245",3113,-651.4,102
"54246",3122.9,-648.1,102
"54247",3132.6,-644.7,102
"54248",3142.3,-641.3,102
"54249",3151.9,-637.6,102
"54250",3160.5,-634.4,102
"54251",3169,-631.1,102
"54252",3177.4,-627.7,102
"54253",3184.9,-625.1,102
"54254",3191.5,-623,102
"54255",3199.2,-620.4,102
"54256",3207,-618.3,102
"54257",3214.8,-616.1,102
"54258",3223.5,-613.2,102
"54259",3233.3,-609.9,102
"54260",3242.1,-607.2,102
"54261",3252.1,-604,102
"54262",3260.9,-601.3,102
"54263",3270.6,-597.9,102
"54264",3281.4,-593.9,102
"54265",3292.1,-589.9,102
"54266",3302.7,-585.8,102
"54267",3314.2,-581,102
"54268",3324.7,-576.5,102
"54269",3335.2,-572.2,102
"54270",3345.7,-567.7,102
"54271",3357.1,-562.5,102
"54272",3367.2,-557.7,102
"54273",3377.5,-552.8,102
"54274",3387.7,-547.9,102
"54275",3396.8,-543.5,102
"54276",3407,-538.5,102
"54277",3415.9,-533.7,102
"54278",3425.9,-528.6,102
"54279",3435.9,-523.3,102
"54280",3445.9,-518,102
"54281",3454.7,-513,102
"54282",3462.6,-508.7,102
"54283",3470.5,-504.3,102
"54284",3475.4,-501.6,102
"54285",3479.3,-499.3,102
"54286",3482.2,-497.7,102
"54287",3485.1,-496,102
"54288",3488.1,-494.3,102
"54289",3491,-492.8,102
"54290",3493.9,-491,102
"54291",3497.8,-489,102
"54292",3503.8,-485.7,102
"54293",3509.9,-482.8,102
"54294",3518,-478.7,102
"54295",3526.3,-475.2,102
"54296",3534.6,-471.5,102
"54297",3542.7,-467.5,102
"54298",3549.7,-463.9,102
"54299",3557.6,-459.8,102
"54300",3565.6,-455.6,102
"54301",3572.7,-452.1,102
"54302",3580.8,-448,102
"54303",3587,-445.3,102
"54304",3592.1,-443,102
"54305",3598.4,-440.4,102
"54306",3604.5,-437.6,102
"54307",3611.9,-434.6,102
"54308",3619.5,-432,102
"54309",3628,-428.7,102
"54310",3635.7,-426.3,102
"54311",3643.4,-423.9,102
"54312",3651.7,-420.3,102
"54313",3658.2,-418.1,102
"54314",3664.8,-416,102
"54315",3669.9,-415.8,102
"54316",3674.3,-416.7,102
"54317",3678.3,-419.2,102
"54318",3680.5,-423.2,102
"54319",3680.8,-430.5,102
"54320",3682.9,-438.4,102
"54321",3686.4,-444.6,102
"54322",3690.2,-451.3,102
"54323",3695.1,-457.5,102
"54324",3698.3,-463.2,102
"54325",3702.2,-467.6,102
"54326",3705.5,-471.2,102
"54327",3708.7,-474.5,102
"54328",3712.1,-478.1,102
"54329",3715.9,-482.4,102
"54330",3721,-486.9,102
"54331",3726.3,-491.4,102
"54332",3731.2,-495.6,102
"54333",3735.7,-498.7,102
"54334",3739.3,-500.6,102
"54335",3742.9,-500.2,102
"54336",3746.8,-497.8,102
"54337",3751.2,-494.4,102
"54338",3756.6,-490.3,102
"54339",3761.3,-487.1,102
"54340",3766.8,-483.3,102
"54341",3770.5,-480.4,102
"54342",3773.7,-477.1,102
"54343",3774.4,-474,102
"54344",3774.8,-470.2,102
"54345",3773.5,-468,102
"54346",3773,-467,102
"54347",3772.8,-466.6,102
"54348",3772.8,-466.6,102
"54349",3773,-467,102
"54350",3773.7,-468.3,102
"54351",3774.7,-469.9,102
"54352",3776.5,-470.9,102
"54353",3778,-471.2,102
"54354",3779.1,-471,102
"54355",3779.1,-471,102
"54356",3778.1,-471.4,102
"54357",3777.1,-471.9,102
"54358",3775.3,-473.3,102
"54359",3771.7,-476,102
"54360",3768.1,-478.7,102
"54361",3764.4,-481.3,102
"54362",3760.9,-484.1,102
"54363",3756.3,-487.4,102
"54364",3751.8,-490.8,102
"54365",3747.2,-494,102
"54366",3744.5,-496,102
"54367",3741.4,-497.5,102
"54368",3737.8,-498,102
"54369",3733.6,-497.3,102
"54370",3729.1,-494,102
"54371",3724,-489.6,102
"54372",3718.5,-484.6,102
"54373",3713.2,-479.8,102
"54374",3709,-474.9,102
"54375",3705.3,-470.7,102
"54376",3701.7,-466.6,102
"54377",3696.8,-462.6,102
"54378",3692.4,-457.2,102
"54379",3688.7,-450.9,102
"54380",3684.3,-445.4,102
"54381",3680.8,-439.2,102
"54382",3678.3,-432.8,102
"54383",3676.3,-427,102
"54384",3673.8,-422.7,102
"54385",3673.1,-419.1,102
"54386",3673.1,-416.9,102
"54387",3672.7,-416.3,102
"54388",3672.6,-416.2,102
"54389",3672.7,-416.3,102
"54390",3673.6,-415.6,102
"54391",3673.2,-414.8,102
"54392",3672.1,-412.9,102
"54393",3669.7,-411,102
"54394",3665.4,-410.4,102
"54395",3659.7,-411.6,102
"54396",3653.1,-413.7,102
"54397",3645.8,-416.7,102
"54398",3638.5,-419.8,102
"54399",3631.1,-422.8,102
"54400",3623.6,-425.5,102
"54401",3618,-427,102
"54402",3611.8,-427.6,102
"54403",3606,-426.4,102
"54404",3601.1,-422.5,102
"54405",3599.5,-415,102
"54406",3596.6,-408,102
"54407",3594.8,-400.4,102
"54408",3593.1,-392.7,102
"54409",3592.3,-384.6,102
"54410",3591.6,-376.5,102
"54411",3592.8,-367.4,102
"54412",3593,-358.6,102
"54413",3593.8,-348.9,102
"54414",3594.5,-338.7,102
"54415",3596.1,-328.1,102
"54416",3596.6,-317.6,102
"54417",3597.9,-306.1,102
"54418",3598.9,-294.4,102
"54419",3598.9,-283,102
"54420",3599.9,-271,102
"54421",3600.7,-259,102
"54422",3601.6,-247,102
"54423",3602.7,-235.2,102
"54424",3604.3,-224.4,102
"54425",3605.3,-214.8,102
"54426",3607.8,-205.6,102
"54427",3607.8,-199.1,102
"54428",3609.6,-193.1,102
"54429",3610.1,-189.5,102
"54430",3610.4,-187.8,102
"54431",3610.2,-187.4,102
"54432",3610.1,-187.3,102
"54433",3610,-187,102
"54434",3610.2,-185.2,102
"54435",3608,-183.5,102
"54436",3604.7,-182.3,102
"54437",3597,-182.4,102
"54438",3589.5,-182.9,102
"54439",3581.8,-183.1,102
"54440",3574.2,-183.3,102
"54441",3564.6,-184.8,102
"54442",3555.5,-187,102
"54443",3546.9,-190,102
"54444",3537.8,-194.7,102
"54445",3529,-199.7,102
"54446",3522.2,-205.8,102
"54447",3516.5,-214,102
"54448",3513.1,-224,102
"54449",3511.5,-234.8,102
"54450",3512.3,-245.3,102
"54451",3512.9,-255.3,102
"54452",3513.4,-265.1,102
"54453",3514.2,-273.3,102
"54454",3513.3,-280.7,102
"54455",3511.7,-287,102
"54456",3509.8,-292.8,102
"54457",3509.1,-298.3,102
"54458",3509.5,-303.6,102
"54459",3509.1,-309.7,102
"54460",3509.6,-314.9,102
"54461",3509.6,-319.4,102
"54462",3511.4,-322.6,102
"54463",3514.7,-323.9,102
"54464",3518.5,-323.8,102
"54465",3522.1,-323.3,102
"54466",3524.9,-323.7,102
"54467",3528.2,-324.8,102
"54468",3529.5,-327.1,102
"54469",3528.7,-330.1,102
"54470",3529.5,-331.6,102
"54471",3529.4,-333.5,102
"54472",3529.8,-334.3,102
"54473",3530,-334.6,102
"54474",3530,-334.6,102
"54475",3529.9,-334.5,102
"54476",3529.9,-334.5,102
"54477",3529.9,-334.5,102
"54478",3529.9,-334.4,102
"54479",3529.9,-334.4,102
"54480",3529.9,-334.4,102
"54481",3529.8,-334.3,102
"54482",3529.8,-334.3,102
"54483",3529.8,-334.3,102
"54484",3529.8,-334.3,102
"54485",3529.8,-334.3,102
"54486",3529.8,-334.3,102
"54487",3529.8,-334.2,102
"54488",3529.8,-334.2,102
"54489",3529.8,-334.2,102
"54490",3529.8,-334.2,102
"54491",3529.8,-334.2,102
"54492",3529.8,-334.3,102
"54493",3530.8,-333.8,102
"54494",3530.8,-333.8,102
"54495",3530.8,-333.8,102
"54496",3530.8,-333.8,102
"54497",3530.8,-333.8,102
"54498",3530.8,-333.8,102
"54499",3530.7,-333.6,102
"54500",3530.7,-333.6,102
"54501",3530.6,-333.5,102
"54502",3530.6,-333.4,102
"54503",3530.6,-333.4,102
"54504",3530.5,-333.3,102
"54505",3530.5,-333.3,102
"54506",3530.5,-333.3,102
"54507",3530.5,-333.3,102
"54508",3530.5,-333.3,102
"54509",3530.5,-333.2,102
"54510",3530.5,-333.3,102
"54511",3530.5,-333.3,102
"54512",3530.5,-333.3,102
"54513",3530.5,-333.3,102
"54514",3530.5,-333.3,102
"54515",3530.6,-333.4,102
"54516",3530.6,-333.4,102
"54517",3530.6,-333.4,102
"54518",3530.6,-333.4,102
"54519",3530.6,-333.4,102
"54520",3530.6,-333.4,102
"54521",3530.6,-333.4,102
"54522",3530.6,-333.4,102
"54523",3530.6,-333.4,102
"54524",3530.6,-333.4,102
"54525",3530.6,-333.4,102
"54526",3530.6,-333.4,102
"54527",3530.6,-333.4,102
"54528",3530.6,-333.4,102
"54529",3530.5,-333.3,102
"54530",0,0,103
"54531",-0.2,0.1,103
"54532",-0.2,0.1,103
"54533",-0.2,0.1,103
"54534",0,8.3,103
"54535",-0.4,8.4,103
"54536",-0.4,8.4,103
"54537",-0.4,8.4,103
"54538",-0.4,8.4,103
"54539",-0.4,8.4,103
"54540",-0.8,8.5,103
"54541",-0.7,9.6,103
"54542",-0.2,10.7,103
"54543",0.1,11.7,103
"54544",-0.1,11.8,103
"54545",-0.1,11.8,103
"54546",0.3,12.8,103
"54547",0.3,12.8,103
"54548",0.6,13.9,103
"54549",0.5,13.9,103
"54550",0.4,14,103
"54551",-0.1,12.9,103
"54552",0.1,14,103
"54553",0.1,14,103
"54554",0.1,14,103
"54555",0.1,14.1,103
"54556",0.1,14.1,103
"54557",-0.1,14.1,103
"54558",0.3,15.2,103
"54559",0.3,15.2,103
"54560",0.1,15.2,103
"54561",0.1,15.2,103
"54562",0.1,15.2,103
"54563",0.1,15.2,103
"54564",0.1,15.2,103
"54565",0.1,15.2,103
"54566",0,15.2,103
"54567",0.4,16.3,103
"54568",0,15.2,103
"54569",0,15.2,103
"54570",-0.1,15.3,103
"54571",-0.1,15.3,103
"54572",-0.1,15.3,103
"54573",-0.3,15.3,103
"54574",-0.3,15.3,103
"54575",-0.4,15.4,103
"54576",-0.4,15.4,103
"54577",-0.4,15.4,103
"54578",-0.7,14.3,103
"54579",-0.8,14.3,103
"54580",-0.8,14.3,103
"54581",-0.8,14.3,103
"54582",-0.8,14.3,103
"54583",-0.8,14.3,103
"54584",-0.8,14.3,103
"54585",-0.8,14.3,103
"54586",-0.9,14.4,103
"54587",-1.1,13.3,103
"54588",-1.1,13.3,103
"54589",-1.2,13.3,103
"54590",-1.2,13.3,103
"54591",-1.2,13.3,103
"54592",-1.2,13.3,103
"54593",-1.1,13.3,103
"54594",-0.8,14.3,103
"54595",-0.8,14.3,103
"54596",-0.8,14.3,103
"54597",-0.8,14.3,103
"54598",-0.8,14.3,103
"54599",-0.8,14.3,103
"54600",-0.8,14.3,103
"54601",-0.8,14.3,103
"54602",-0.8,14.3,103
"54603",-0.5,15.4,103
"54604",-0.5,15.4,103
"54605",-0.5,15.4,103
"54606",-0.5,15.4,103
"54607",-0.5,15.4,103
"54608",-0.5,15.4,103
"54609",-0.6,15.4,103
"54610",-0.9,14.4,103
"54611",-0.9,14.4,103
"54612",-0.9,14.4,103
"54613",-0.9,14.4,103
"54614",-0.9,14.4,103
"54615",-0.9,14.4,103
"54616",-0.9,14.4,103
"54617",-0.9,14.4,103
"54618",-0.9,14.4,103
"54619",-0.9,14.4,103
"54620",-1.1,14.4,103
"54621",-1.1,14.4,103
"54622",-1.1,14.4,103
"54623",-1.4,13.3,103
"54624",-1.4,13.3,103
"54625",-1.2,13.3,103
"54626",-1.2,13.3,103
"54627",-1.2,13.3,103
"54628",-1.6,12.2,103
"54629",-1.6,12.2,103
"54630",-1.6,12.2,103
"54631",-1.6,12.2,103
"54632",-1.6,12.2,103
"54633",-1.6,12.2,103
"54634",-1.6,12.2,103
"54635",-1.6,12.2,103
"54636",-1.9,11.2,103
"54637",-1.9,11.2,103
"54638",-1.9,11.2,103
"54639",-1.9,11.2,103
"54640",-1.9,11.2,103
"54641",-1.9,11.2,103
"54642",-1.9,11.2,103
"54643",-2.2,10.1,103
"54644",-2.2,10.1,103
"54645",-2.1,10.1,103
"54646",-2.1,10.1,103
"54647",-2,10,103
"54648",-2,10,103
"54649",-2.2,8.9,103
"54650",-2.1,8.9,103
"54651",-1.9,8.9,103
"54652",-2.3,7.8,103
"54653",-2.4,7.8,103
"54654",-2.4,7.8,103
"54655",-2.5,7.9,103
"54656",-2.5,7.9,103
"54657",-2.5,7.9,103
"54658",-2.5,7.9,103
"54659",-2.5,7.9,103
"54660",-2.8,6.8,103
"54661",-2.8,6.8,103
"54662",-3,6.8,103
"54663",-3,6.8,103
"54664",-3,6.8,103
"54665",-3,6.8,103
"54666",-3,6.8,103
"54667",-3,6.8,103
"54668",-3,6.8,103
"54669",-3,6.8,103
"54670",-3,6.8,103
"54671",-3.2,5.7,103
"54672",-3.2,5.7,103
"54673",-3.2,5.7,103
"54674",-3.2,5.7,103
"54675",-3,5.7,103
"54676",-3,5.7,103
"54677",-3.2,4.6,103
"54678",-3.2,4.6,103
"54679",-3.2,4.6,103
"54680",-3.2,4.6,103
"54681",-3.5,3.5,103
"54682",-3.5,3.5,103
"54683",-3.5,3.5,103
"54684",-3.4,3.5,103
"54685",-3.4,3.5,103
"54686",-3.4,3.5,103
"54687",-3.7,2.4,103
"54688",-3.7,2.4,103
"54689",-3.7,2.4,103
"54690",-3.5,3.5,103
"54691",-3.4,3.5,103
"54692",-3.3,3.5,103
"54693",-2.8,3.3,103
"54694",-1.8,4.2,103
"54695",-1.3,4,103
"54696",-1.3,4,103
"54697",-2.4,4.3,103
"54698",-4.9,6.3,103
"54699",-7.8,9.5,103
"54700",-11.4,12.8,103
"54701",-15.3,16.4,103
"54702",-19.6,20.1,103
"54703",-24.8,22.8,103
"54704",-29.8,24.3,103
"54705",-34.1,24.4,103
"54706",-37.7,22,103
"54707",-40.7,17.1,103
"54708",-43.2,10.8,103
"54709",-46,1,103
"54710",-49.6,-9.7,103
"54711",-54.1,-18.9,103
"54712",-60.4,-30,103
"54713",-67.7,-39.6,103
"54714",-76.2,-47.6,103
"54715",-86,-56.5,103
"54716",-95.3,-64.3,103
"54717",-104.8,-73.2,103
"54718",-113.3,-82.5,103
"54719",-121.4,-91.8,103
"54720",-128.8,-101.4,103
"54721",-135.5,-112.3,103
"54722",-140.3,-121.5,103
"54723",-144.3,-130.9,103
"54724",-146.6,-137.2,103
"54725",-148,-143.8,103
"54726",-148.1,-147.3,103
"54727",-147.9,-148.5,103
"54728",-147.5,-149.8,103
"54729",-146.1,-152.6,103
"54730",-142.5,-154.9,103
"54731",-137.1,-156.5,103
"54732",-130.4,-157.3,103
"54733",-122.2,-159.8,103
"54734",-111.7,-161.8,103
"54735",-100.3,-164,103
"54736",-88.4,-166.4,103
"54737",-76.1,-170.2,103
"54738",-62.9,-172.9,103
"54739",-50.4,-177.9,103
"54740",-37.5,-181.8,103
"54741",-25.4,-187.8,103
"54742",-13.4,-192.7,103
"54743",-2.2,-198.3,103
"54744",9,-202.9,103
"54745",19,-206,103
"54746",27,-209.5,103
"54747",33.8,-211.6,103
"54748",39.2,-213.2,103
"54749",43.8,-212.2,103
"54750",49.1,-205.6,103
"54751",52.5,-200.8,103
"54752",54.1,-195.5,103
"54753",56.5,-189.1,103
"54754",59.1,-184,103
"54755",62.4,-175.5,103
"54756",65.5,-168.4,103
"54757",68.5,-162.2,103
"54758",71.6,-157.3,103
